GSANUM,PI,PBAL,OBAL,RATE,CITY,STATE,ZIP,GSANUM,UNITS,LIEN,FDUEDATE,MDATE,ODATE,ASOFDATE,OFICO,EMPLOY,RTERM,ATERM,OTERM,GSANUM,PPOTERM,AGE,ARMFLAG,BALLFLAG,IOFLAG,IOTERM,GSOLTV,GSCOLTV,MTM_OCCLIT,GSANUM,MTM_PROPLIT,MTM_PURPLIT,MTM_PRODLIT,MTM_DOCLIT
4958207,402.08,36925.65,37000,12.75,Baltimore,MD,21206,4958207,1,2,3/1/2006,2/1/2021,1/24/2006,10/1/2006,627,Y,172,352,180,4958207,0,8,FIXED,Y,N,0,20,95,OWNER OCCU,4958207,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4956246,361.26,39782.97,39900,10.375,Chicago,IL,60628,4956246,1,2,4/1/2006,3/1/2021,3/1/2006,10/1/2006,725,N,173,353,180,4956246,0,7,FIXED,Y,N,0,30,95,OWNER OCCU,4956246,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,FULL/ALT
4956254,600.66,64819.29,65000,10.625,Sacramento,CA,95823,4956254,1,2,4/1/2006,3/1/2021,2/21/2006,10/1/2006,681,N,173,353,180,4956254,0,7,FIXED,Y,N,0,20,99.97,OWNER OCCU,4956254,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,NO RATIO
4955217,801.14,88299.54,88485,10.375,Bakersfield,CA,93307,4955217,1,2,6/1/2006,5/1/2021,4/3/2006,10/1/2006,726,N,175,355,180,4955217,0,5,FIXED,Y,N,0,30,100,OWNER OCCU,4955217,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4958413,1104.59,121694.68,122000,10.375,Whittier,CA,90604,4958413,1,2,5/1/2006,4/1/2021,2/27/2006,10/1/2006,682,N,174,354,180,4958413,0,6,FIXED,Y,N,0,22.63,100,OWNER OCCU,4958413,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4956403,1124.22,98751.18,99000,13.375,Peoria,AZ,85383,4956403,1,2,4/1/2006,3/1/2021,2/23/2006,10/1/2006,783,N,173,349,180,4956403,0,7,FIXED,Y,N,0,30,99.76,SECOND HOM,4956403,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4956407,193.58,17471.1,17500,13,Pontiac,MI,48342,4956407,1,2,4/1/2006,3/1/2021,2/8/2006,10/1/2006,700,N,173,353,180,4956407,0,7,FIXED,Y,N,0,25,100,INVESTOR,4956407,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4958457,641.41,58415.24,58500,12.875,Avondale,AZ,85323,4958457,1,2,5/1/2006,4/1/2021,3/1/2006,10/1/2006,777,N,174,354,180,4958457,0,6,FIXED,Y,N,0,30,100,SECOND HOM,4958457,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4958461,860.14,94721.36,95000,10.375,Salinas,CA,93905,4958461,1,2,4/1/2006,3/1/2021,2/27/2006,10/1/2006,694,N,173,353,180,4958461,0,7,FIXED,Y,N,0,20,82.3,OWNER OCCU,4958461,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4955046,831.32,76385.97,76500,12.75,Las Vegas,NV,89110,4955046,1,2,5/1/2006,4/1/2021,3/8/2006,10/1/2006,749,N,174,354,180,4955046,0,6,FIXED,Y,N,0,30,90,OWNER OCCU,4955046,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4958490,835.48,78871.99,79000,12.375,Las Vegas,NV,89141,4958490,1,2,5/1/2006,4/1/2021,3/9/2006,10/1/2006,703,Y,174,354,180,4958490,0,6,FIXED,Y,N,0,25,90,INVESTOR,4958490,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4955049,427.79,37940.6,38000,13.25,Chandler,AZ,85224,4955049,4,2,4/1/2006,3/1/2021,2/28/2006,10/1/2006,763,N,173,353,180,4955049,0,7,FIXED,Y,N,0,10,95,INVESTOR,4955049,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4955427,1756.37,173731.69,174000,11.75,Jamaica,NY,11433,4955427,2,2,6/1/2006,5/1/2021,4/5/2006,10/1/2006,749,N,175,355,180,4955427,0,5,FIXED,Y,N,0,30,100,OWNER OCCU,4955427,2-4 FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
4956921,1483.11,152368.22,152700,11.25,West Hollywood,CA,90048,4956921,1,2,6/1/2006,5/1/2021,4/19/2006,10/1/2006,697,N,175,354,180,4956921,0,5,FIXED,Y,N,0,30,90,OWNER OCCU,4956921,CONDO,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4956824,1221.18,133230.04,133500,10.5,WEST SACRAMENTO,CA,95691,4956824,1,2,6/1/2006,5/1/2021,4/12/2006,10/1/2006,718,N,175,355,180,4956824,0,5,FIXED,Y,N,0,30,100,OWNER OCCU,4956824,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,NO RATIO
4955259,1097.69,119755.77,120000,10.5,Berwyn,IL,60402,4955259,1,2,6/1/2006,5/1/2021,4/6/2006,10/1/2006,682,N,175,355,180,4955259,0,5,FIXED,Y,N,0,30,100,OWNER OCCU,4955259,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
4955603,1258.82,112671.89,112800,13.125,Woodbridge,VA,22192,4955603,1,2,6/1/2006,5/1/2021,4/14/2006,10/1/2006,661,N,175,355,180,4955603,0,5,FIXED,Y,N,0,30,100,OWNER OCCU,4955603,PUD,CASHOUT REFI,FIXED BALLOON 30/15,NINA/NO DOC
4956806,1385.27,152636.18,153000,10.375,Visalia,CA,93277,4956806,1,2,6/1/2006,5/1/2021,4/11/2006,10/1/2006,713,N,175,354,180,4956806,0,5,FIXED,Y,N,0,30,100,OWNER OCCU,4956806,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4956792,2462.03,274164.05,274750,10.25,Fall City,WA,98024,4956792,1,2,6/1/2006,5/1/2021,4/11/2006,10/1/2006,724,N,175,355,180,4956792,0,5,FIXED,Y,N,0,25,100,OWNER OCCU,4956792,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4956813,1018.31,112236.44,112470,10.375,Phoenix,AZ,85007,4956813,1,2,6/1/2006,5/1/2021,4/3/2006,10/1/2006,689,N,175,355,180,4956813,0,5,FIXED,Y,N,0,30,95,OWNER OCCU,4956813,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4957070,502.28,48564.04,48831,12,Peoria,AZ,85345,4957070,1,2,6/1/2006,5/1/2021,4/21/2006,10/1/2006,674,N,175,342,180,4957070,0,5,FIXED,Y,N,0,30,100,OWNER OCCU,4957070,CONDO,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4957327,2192.87,199648.9,200000,12.875,Signal Hill,CA,90755,4957327,4,2,6/1/2006,5/1/2021,4/12/2006,10/1/2006,694,N,175,353,180,4957327,0,5,FIXED,Y,N,0,18.6,90,INVESTOR,4957327,2-4 FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,NINA/NO DOC
4958741,690.12,67602.46,67725,11.875,Avondale,AZ,85323,4958741,1,2,5/1/2006,4/1/2021,3/16/2006,10/1/2006,778,N,174,354,180,4958741,0,6,FIXED,Y,N,0,25,95,INVESTOR,4958741,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4956573,510.65,56258.83,56400,10.375,Rockland,MA,2370,4956573,1,2,5/1/2006,4/1/2021,3/31/2006,10/1/2006,736,N,174,354,180,4956573,0,6,FIXED,Y,N,0,20,100,OWNER OCCU,4956573,CONDO,PURCHASE,FIXED BALLOON 30/15,SISA
4956600,1139.82,113782.11,114000,11.625,High Point,NC,27265,4956600,1,2,5/1/2006,4/1/2021,3/20/2006,10/1/2006,662,N,174,354,180,4956600,0,6,FIXED,Y,N,0,30,95,OWNER OCCU,4956600,PUD,CASHOUT REFI,FIXED BALLOON 30/15,NINA/NO DOC
4958792,879.91,84604.89,84750,12.125,Phoenix,AZ,85013,4958792,1,2,5/1/2006,4/1/2021,3/7/2006,10/1/2006,735,N,174,354,180,4958792,0,6,FIXED,Y,N,0,25,100,INVESTOR,4958792,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4957946,726.03,71098.91,71250,11.875,Spokane,WA,99208,4957946,1,2,4/1/2006,3/1/2021,2/1/2006,10/1/2006,725,N,173,353,180,4957946,0,7,FIXED,Y,N,0,25,100,INVESTOR,4957946,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4954276,254.81,35533.72,36000,7.625,Camp Hill,PA,17011,4954276,1,2,6/1/2005,5/1/2020,4/1/2005,10/1/2006,703,Y,163,343,180,4954276,0,17,FIXED,Y,N,0,20.34,100,OWNER OCCU,4954276,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
4957437,698.33,79796.05,80420,9.875,Chesapeake,VA,23323,4957437,1,2,8/1/2005,7/1/2020,7/1/2005,10/1/2006,683,N,165,344,180,4957437,0,15,FIXED,Y,N,0,20,100,OWNER OCCU,4957437,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954252,195.6,17944.65,18000,12.75,Baltimore,MD,21216,4954252,1,2,11/1/2005,10/1/2020,9/8/2005,10/1/2006,668,N,168,348,180,4954252,0,12,FIXED,Y,N,0,25,90,INVESTOR,4954252,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
4959110,190.34,19703.23,19790,11.125,SOCORRO,TX,79927,4959110,1,2,11/1/2005,10/1/2020,9/26/2005,10/1/2006,698,N,168,348,180,4959110,0,12,FIXED,Y,N,0,20,95,OWNER OCCU,4959110,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4957444,271.18,26059.83,26120,12.125,Charlotte,NC,28216,4957444,1,2,3/1/2006,2/1/2021,1/27/2006,10/1/2006,669,N,172,352,180,4957444,0,8,FIXED,Y,N,0,15,100,SECOND HOM,4957444,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4957479,209.24,18715.41,18750,13.125,Schenectady,NY,12307,4957479,2,2,3/1/2006,2/1/2021,1/23/2006,10/1/2006,697,N,172,352,180,4957479,0,8,FIXED,Y,N,0,25,99.99,INVESTOR,4957479,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4957503,645.12,60864.02,61000,12.375,Oak Lawn,IL,60453,4957503,1,2,3/1/2006,2/1/2021,1/17/2006,10/1/2006,622,N,172,352,180,4957503,0,8,FIXED,Y,N,0,20,95,OWNER OCCU,4957503,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4957588,480.27,44904.41,45000,12.5,Austin,TX,78733,4957588,2,2,3/1/2006,2/1/2021,1/27/2006,10/1/2006,688,Y,172,352,180,4957588,0,8,FIXED,Y,N,0,25,94.99,INVESTOR,4957588,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954557,143.81,12762.25,13000,13,Batesville,AR,72501,4954557,1,2,4/1/2006,3/1/2021,2/28/2006,10/1/2006,667,N,173,302,180,4954557,0,7,FIXED,Y,N,0,23.21,100,INVESTOR,4954557,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,FULL/ALT
4957598,285.39,26459.41,26500,12.625,Corning,NY,14830,4957598,4,2,5/1/2006,4/1/2021,3/17/2006,10/1/2006,688,Y,174,354,180,4957598,0,6,FIXED,Y,N,0,25,100,INVESTOR,4957598,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954888,393.93,42068.84,42200,10.75,Saint Petersburg,FL,33713,4954888,1,2,3/1/2006,2/1/2021,1/17/2006,10/1/2006,689,N,172,352,180,4954888,0,8,FIXED,Y,N,0,20,94.95,OWNER OCCU,4954888,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4955778,514.31,49881.44,50000,12,CREST HILL,IL,60435,4955778,1,2,3/1/2006,2/1/2021,1/23/2006,10/1/2006,682,N,172,352,180,4955778,0,8,FIXED,Y,N,0,25,95,INVESTOR,4955778,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4955783,302.03,28255.43,28300,12.5,Kissimmee,FL,34746,4955783,1,2,5/1/2006,4/1/2021,3/3/2006,10/1/2006,693,N,174,354,180,4955783,0,6,FIXED,Y,N,0,10,90,INVESTOR,4955783,PUD,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
4957610,250.23,23192.53,23235,12.625,Ashland City,TN,37015,4957610,1,2,4/1/2006,3/1/2021,3/2/2006,10/1/2006,684,Y,173,353,180,4957610,0,7,FIXED,Y,N,0,15,95,INVESTOR,4957610,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4957618,317.71,28724.1,29500,12.625,Saint Charles,MO,63301,4957618,1,2,3/1/2006,2/1/2021,1/20/2006,10/1/2006,684,N,172,289,180,4957618,0,8,FIXED,Y,N,0,25,76.51,INVESTOR,4957618,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4957625,716.19,83039.88,83360,9.75,Fredericksburg,VA,22408,4957625,1,2,3/1/2006,2/1/2021,1/17/2006,10/1/2006,682,N,172,352,180,4957625,0,8,FIXED,Y,N,0,20,95,OWNER OCCU,4957625,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4957635,1100.06,121091.04,121500,10.375,Naples,FL,34116,4957635,1,2,3/1/2006,2/1/2021,1/25/2006,10/1/2006,691,N,172,352,180,4957635,0,8,FIXED,Y,N,0,30,99.99,OWNER OCCU,4957635,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4955811,592.33,54883.54,55000,12.625,Olney,MD,20832,4955811,1,2,3/1/2006,2/1/2021,1/11/2006,10/1/2006,666,N,172,352,180,4955811,0,8,FIXED,Y,N,0,20,93.39,OWNER OCCU,4955811,CONDO,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4955826,425.57,39790.31,39875,12.5,Bella Vista,AR,72714,4955826,1,2,3/1/2006,2/1/2021,1/25/2006,10/1/2006,766,Y,172,352,180,4955826,0,8,FIXED,Y,N,0,24.94,89.44,INVESTOR,4955826,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4955834,306.66,33766.83,33870,10.375,Lynchburg,VA,24502,4955834,1,2,4/1/2006,3/1/2021,2/2/2006,10/1/2006,682,N,173,353,180,4955834,0,7,FIXED,Y,N,0,30,85,OWNER OCCU,4955834,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4959130,431.52,37950.77,38000,13.375,Saint Louis,MO,63118,4959130,4,2,5/1/2006,4/1/2021,3/31/2006,10/1/2006,774,N,174,354,180,4959130,0,6,FIXED,Y,N,0,20,95,INVESTOR,4959130,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4955841,465.52,43135.72,43225,12.625,Tampa,FL,33618,4955841,1,2,3/1/2006,2/1/2021,1/31/2006,10/1/2006,700,Y,172,352,180,4955841,0,8,FIXED,Y,N,0,25,95,INVESTOR,4955841,CONDO,PURCHASE,FIXED BALLOON 30/15,SIVA
4957698,527.84,51690.13,51800,11.875,Roswell,GA,30075,4957698,1,2,4/1/2006,3/1/2021,2/3/2006,10/1/2006,773,N,173,353,180,4957698,0,7,FIXED,Y,N,0,25,100,INVESTOR,4957698,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4957704,2053.85,188669.55,189000,12.75,Jamaica,NY,11435,4957704,3,2,4/1/2006,3/1/2021,2/15/2006,10/1/2006,666,N,173,353,180,4957704,0,7,FIXED,Y,N,0,30,100,OWNER OCCU,4957704,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4955869,257.81,28683.34,28770,10.25,Huber Heights,OH,45424,4955869,1,2,4/1/2006,3/1/2021,2/27/2006,10/1/2006,715,Y,173,353,180,4955869,0,7,FIXED,Y,N,0,30,95,OWNER OCCU,4955869,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SISA
4955874,200.61,18100.54,18135,13,Akron,OH,44310,4955874,4,2,3/1/2006,2/1/2021,2/2/2006,10/1/2006,792,Y,172,352,180,4955874,0,8,FIXED,Y,N,0,15,100,INVESTOR,4955874,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954365,783.18,86246.28,86500,10.375,Melrose Park,IL,60160,4954365,3,2,4/1/2006,3/1/2021,2/28/2006,10/1/2006,743,Y,173,353,180,4954365,0,7,FIXED,Y,N,0,18.8,94.98,INVESTOR,4954365,2-4 FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,SISA
4955898,488.91,53864.89,54000,10.375,Aurora,IL,60505,4955898,1,2,5/1/2006,4/1/2021,3/10/2006,10/1/2006,683,N,174,354,180,4955898,0,6,FIXED,Y,N,0,30,90,OWNER OCCU,4955898,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4957759,267.48,26194.38,26250,11.875,Jersey City,NJ,7306,4957759,1,2,4/1/2006,3/1/2021,2/6/2006,10/1/2006,781,N,173,353,180,4957759,0,7,FIXED,Y,N,0,25,93.42,INVESTOR,4957759,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4957765,248.15,30107.68,30500,9.125,Chicago,IL,60605,4957765,1,2,4/1/2006,3/1/2021,2/15/2006,10/1/2006,665,Y,173,338,180,4957765,0,7,FIXED,Y,N,0,10,90,OWNER OCCU,4957765,CONDO,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
4955901,531.86,61050.22,61250,9.875,Lawrence,MA,1841,4955901,1,2,4/1/2006,3/1/2021,2/24/2006,10/1/2006,689,N,173,353,180,4955901,0,7,FIXED,Y,N,0,25,100,OWNER OCCU,4955901,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4957389,1227.09,108879.62,109000,13.25,Brooklyn,NY,11236,4957389,2,2,6/1/2006,5/1/2021,4/18/2006,10/1/2006,627,N,175,355,180,4957389,0,5,FIXED,Y,N,0,20,100,OWNER OCCU,4957389,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4954542,467.45,43665.89,43800,12.5,Waukegan,IL,60085,4954542,1,2,4/1/2006,3/1/2021,3/3/2006,10/1/2006,623,N,173,349,180,4954542,0,7,FIXED,Y,N,0,20,95,OWNER OCCU,4954542,CONDO,PURCHASE,FIXED BALLOON 30/15,SIVA
4957787,758.96,72953.19,73100,12.125,Glenview,IL,60025,4957787,1,2,4/1/2006,3/1/2021,2/22/2006,10/1/2006,698,N,173,353,180,4957787,0,7,FIXED,Y,N,0,24.99,100,INVESTOR,4957787,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4956775,455.63,55428.52,56000,9.125,Valrico,FL,33594,4956775,1,2,4/1/2006,3/1/2021,2/14/2006,10/1/2006,766,N,173,342,180,4956775,0,7,FIXED,Y,N,0,20,100,OWNER OCCU,4956775,PUD,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
4955926,1429.77,138669.05,139000,12,Lorton,VA,22079,4955926,1,2,3/1/2006,2/1/2021,1/23/2006,10/1/2006,680,N,172,352,180,4955926,0,8,FIXED,Y,N,0,37.07,100,OWNER OCCU,4955926,PUD,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
4955931,399.09,36625.33,36725,12.75,MIAMI,FL,33165,4955931,1,2,5/1/2006,4/1/2021,3/30/2006,10/1/2006,715,N,174,349,180,4955931,0,6,FIXED,Y,N,0,25,100,INVESTOR,4955931,CONDO,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954910,320.55,30803.84,30875,12.125,Dawsonville,GA,30534,4954910,1,2,3/1/2006,2/1/2021,1/25/2006,10/1/2006,690,N,172,352,180,4954910,0,8,FIXED,Y,N,0,25,100,OWNER OCCU,4954910,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4956030,878.1,77878.07,78000,13.25,Miami,FL,33190,4956030,1,2,4/1/2006,3/1/2021,2/27/2006,10/1/2006,660,N,173,353,180,4956030,0,7,FIXED,Y,N,0,20,100,OWNER OCCU,4956030,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954507,1028.61,99793.61,100000,12,Skokie,IL,60076,4954507,1,2,4/1/2006,3/1/2021,2/24/2006,10/1/2006,733,Y,173,353,180,4954507,0,7,FIXED,Y,N,0,25,80,INVESTOR,4954507,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4957960,772.28,68508.57,68600,13.25,Naples,FL,34116,4957960,1,2,5/1/2006,4/1/2021,3/8/2006,10/1/2006,655,N,174,354,180,4957960,0,6,FIXED,Y,N,0,20,90,OWNER OCCU,4957960,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954569,649.57,57623.11,57700,13.25,Waukegan,IL,60085,4954569,1,2,5/1/2006,4/1/2021,3/24/2006,10/1/2006,622,N,174,354,180,4954569,0,6,FIXED,Y,N,0,20,80,OWNER OCCU,4954569,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4957971,936.86,82374.57,82500,13.375,CEDAR POINT,NC,28584,4957971,1,2,4/1/2006,3/1/2021,2/22/2006,10/1/2006,748,Y,173,353,180,4957971,0,7,FIXED,Y,N,0,30,95,SECOND HOM,4957971,CONDO,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954934,759.12,73647.65,73800,12,Chicago,IL,60632,4954934,1,2,4/1/2006,3/1/2021,2/22/2006,10/1/2006,729,N,173,353,180,4954934,0,7,FIXED,Y,N,0,30,100,OWNER OCCU,4954934,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4954405,618.43,66065.49,66250,10.75,Miami Beach,FL,33139,4954405,1,2,5/1/2006,4/1/2021,3/3/2006,10/1/2006,776,N,174,353,180,4954405,0,6,FIXED,Y,N,0,25,90,INVESTOR,4954405,CONDO,PURCHASE,FIXED BALLOON 30/15,SIVA
4957984,663.72,59885.99,60000,13,Atlanta,GA,30310,4957984,1,2,3/1/2006,2/1/2021,1/31/2006,10/1/2006,641,N,172,352,180,4957984,0,8,FIXED,Y,N,0,20,90,OWNER OCCU,4957984,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4954425,756.2,79988.62,80200,10.875,Chicago,IL,60624,4954425,3,2,4/1/2006,3/1/2021,2/24/2006,10/1/2006,671,N,173,353,180,4954425,0,7,FIXED,Y,N,0,20,94.92,INVESTOR,4954425,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4958007,426.9,39926.08,40000,12.5,CEDAR POINT,NC,28584,4958007,1,2,4/1/2006,3/1/2021,2/22/2006,10/1/2006,748,Y,173,353,180,4958007,0,7,FIXED,Y,N,0,25,100,INVESTOR,4958007,CONDO,PURCHASE,FIXED BALLOON 30/15,SIVA
4958011,484.03,47399.19,47500,11.875,Tallahassee,FL,32303,4958011,1,2,4/1/2006,3/1/2021,2/21/2006,10/1/2006,810,N,173,353,180,4958011,0,7,FIXED,Y,N,0,25,95,INVESTOR,4958011,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SISA
4958024,360.25,31949.95,32000,13.25,ORANGE PARK,FL,32073,4958024,1,2,4/1/2006,3/1/2021,2/21/2006,10/1/2006,646,Y,173,353,180,4958024,0,7,FIXED,Y,N,0,20,100,OWNER OCCU,4958024,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4958025,203.88,22918.91,22990,10.125,Davie,FL,33328,4958025,1,2,4/1/2006,3/1/2021,2/17/2006,10/1/2006,736,Y,173,353,180,4958025,0,7,FIXED,Y,N,0,10,90,INVESTOR,4958025,CONDO,PURCHASE,FIXED BALLOON 30/15,SIVA
4954944,137.31,12713.23,12750,12.625,Charlotte,NC,28205,4954944,1,2,4/1/2006,3/1/2021,3/1/2006,10/1/2006,798,N,173,349,180,4954944,0,7,FIXED,Y,N,0,15,95,OWNER OCCU,4954944,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954657,350.91,29974.29,30375,13.625,Kalamazoo,MI,49009,4954657,1,2,3/1/2006,2/1/2021,2/7/2006,10/1/2006,648,N,172,310,180,4954657,0,8,FIXED,Y,N,0,15,97.96,OWNER OCCU,4954657,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4958108,230.64,20815.54,20850,13,Kissimmee,FL,34759,4958108,1,2,4/1/2006,3/1/2021,2/28/2006,10/1/2006,684,Y,173,353,180,4958108,0,7,FIXED,Y,N,0,14.97,100,INVESTOR,4958108,PUD,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4958128,307.34,27248.05,27300,13.25,Ridgeway,VA,24148,4958128,1,2,5/1/2006,4/1/2021,3/15/2006,10/1/2006,623,Y,174,351,180,4958128,0,6,FIXED,Y,N,0,20,100,OWNER OCCU,4958128,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4958130,990.03,104723.29,105000,10.875,Miami Beach,FL,33139,4958130,1,2,4/1/2006,3/1/2021,2/22/2006,10/1/2006,699,Y,173,353,180,4958130,0,7,FIXED,Y,N,0,30,95,OWNER OCCU,4958130,CONDO,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4956198,771.1,80792.73,80970,11,Pasadena,MD,21122,4956198,1,2,5/1/2006,4/1/2021,3/3/2006,10/1/2006,697,N,174,354,180,4956198,0,6,FIXED,Y,N,0,30,100,OWNER OCCU,4956198,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4958177,351.74,32878.29,32957,12.5,Crestview,FL,32539,4958177,1,2,4/1/2006,3/1/2021,2/27/2006,10/1/2006,753,N,173,351,180,4958177,0,7,FIXED,Y,N,0,25,100,INVESTOR,4958177,PUD,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4954385,379.79,41418.88,41520,10.5,Summerville,SC,29485,4954385,1,2,5/1/2006,4/1/2021,3/10/2006,10/1/2006,764,N,174,354,180,4954385,0,6,FIXED,Y,N,0,30,88.53,SECOND HOM,4954385,CONDO,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4956222,609.17,67745,67980,10.25,Berwyn,IL,60402,4956222,2,2,3/1/2006,2/1/2021,2/13/2006,10/1/2006,690,N,172,352,180,4956222,0,8,FIXED,Y,N,0,20,99.96,OWNER OCCU,4956222,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4959165,301.52,27436.4,27500,12.875,Fort Myers,FL,33912,4959165,1,2,5/1/2006,4/1/2021,3/8/2006,10/1/2006,697,N,174,351,180,4959165,0,6,FIXED,Y,N,0,10,100,INVESTOR,4959165,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4959168,328.73,29161.07,29200,13.25,Elko,NV,89801,4959168,2,2,5/1/2006,4/1/2021,3/31/2006,10/1/2006,681,N,174,354,180,4959168,0,6,FIXED,Y,N,0,20,100,INVESTOR,4959168,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,SISA
4954327,2375.41,281503.94,282500,9.5,Longport,NJ,8403,4954327,1,2,4/1/2006,3/1/2021,2/28/2006,10/1/2006,692,Y,173,353,180,4954327,0,7,FIXED,Y,N,0,20.93,100,SECOND HOM,4954327,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
